episode,step,reward,flow_m3_min,sand_ratio_percent,action_clipped,simulated_pressure_mpa,simulated_half_length_m,bottomhole_pressure_mpa,net_pressure_mpa,posterior_error,abnormal_probability,sand_plug_probability,unsafe,unsafe_reasons,uncertain,uncertainty_reasons,severe_pressure_violation,segment_id,scenario_name,integrated_reward,effectiveness_reward,pressure_safety_penalty,abnormal_risk_penalty,construction_cost_penalty,response_model,condition_probability_source,prior_total_half_length_m,observed_total_half_length_m,posterior_total_half_length_m,mean_abs_kalman_gain,posterior_eprime_gpa,posterior_leakoff_m_sqrt_s,posterior_viscosity_pa_s,posterior_min_stress_mpa,cumulative_injected_volume_m3,current_total_rate_m3_s,pkn_update_skipped,surrogate_ood_score,surrogate_future_surface_pressure_mpa,surrogate_future_surface_pressure_max_mpa,high_level_option,high_level_option_id,option_age
0,16,1.5676854489668663,13.110884974037305,9.084012610442407,False,74.3870111952472,963.5262791938642,74.3870111952472,15.278085319811115,0.03479993972105674,0.15778289863956615,0.06483200309753097,False,,False,,False,FDBH15,historical_real,1.2444976750097982,2.6520006027894327,0.0,0.8904596069483885,0.517043320831246,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,950.7547936624745,980.8864754924653,963.5262791938642,0.0011257371722702616,29.88579104257562,8.68999066651887e-06,0.10577677511358004,59.10892587543609,159.05479825815377,0.21851474956728842,False,0.0,58.78035728513917,62.692105335397265,grow,1,5
0,17,1.2141965240498618,15.031360397373334,10.806076986319788,False,76.30292717980845,1023.3615054769125,76.30292717980845,17.02562830458845,0.047576315135951626,0.1943139414721725,0.06492325814404284,False,,False,,False,FDBH15,historical_real,0.8904050217438023,2.524236848640484,0.0,1.0369487984648615,0.59688302843182,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1030.4867379447917,1006.8877180503972,1023.3615054769125,0.0011020948957579135,30.389825118117944,8.760529094642469e-06,0.10779825828496255,59.277298875220005,174.0861586555271,0.2505226732895556,False,0.0,58.88997965628203,62.65468655179321,grow,1,6
0,18,0.9810672715639936,16.39583079190497,12.54795184505678,False,77.94435693944858,1095.491761044166,77.94435693944858,18.71177521579798,0.054274804548395866,0.22028099078783833,0.0653405760117907,False,,False,,False,FDBH15,historical_real,0.6522255387012617,2.457251954516041,0.0,1.142486267198516,0.6625401486162634,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1097.2066861140925,1086.7731389065073,1095.491761044166,0.0009673109364423814,30.532837610653242,8.757197332745133e-06,0.1090711060261978,59.232581723650604,190.48198944743206,0.2732638465317495,False,0.0,59.48345913038999,62.50519322311691,grow,1,1
0,19,1.0346332832187062,17.109862573098855,13.410965234614487,False,78.4543233774269,1182.9343769816726,78.4543233774269,19.251407778816485,0.05226023391273821,0.21965328531168282,0.05749970689037582,False,,False,,False,FDBH15,historical_real,0.6856229520700632,2.477397660872618,0.0,1.1086119688082345,0.6831627399943201,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1169.219137961604,1198.1657155244786,1182.9343769816726,0.0009270468075876351,30.04797124865755,8.633123321226124e-06,0.10615070153400984,59.20291559861042,207.59185202053092,0.28516437621831425,False,0.0,59.764118191517966,62.37388135260849,grow,1,2
0,20,1.4146325630784178,17.497255095170942,13.762094995083512,False,78.90295407908766,1246.691512882587,78.90295407908766,19.78093393183838,0.022078744197288308,0.20830892013149072,0.05059974206353072,False,,False,,False,FDBH15,historical_real,1.052310754147898,2.7792125580271168,0.0,1.0356346487800858,0.691267155099133,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1254.9957749097828,1233.2369108779562,1246.691512882587,0.0009220310266953742,29.893031989584912,8.725983831965242e-06,0.10315800427526378,59.12202014724929,225.08910711570186,0.291620918252849,False,0.0,60.152655235950775,62.379129205995,grow,1,3
0,21,1.5319313624546256,17.713657492852917,13.904060050742181,False,79.02775411906455,1321.9705817055203,79.02775411906455,19.86499884777671,0.01409814564385454,0.2056092754873337,0.04452777301590703,False,,False,,False,FDBH15,historical_real,1.163112211770453,2.8590185435614544,0.0,1.000548194012963,0.6953581377780381,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1323.3544557123412,1307.5786729424976,1321.9705817055203,0.0008209173625117085,29.95577443106026,8.699980117226468e-06,0.10334773181773134,59.16275527128786,242.80276460855478,0.29522762488088194,False,0.0,60.06258450189867,62.38860301372849,grow,1,4
0,22,1.3568246443396434,17.836208374652177,13.96123246630993,False,78.51813532093985,1375.2992066062898,78.51813532093985,19.63344468026405,0.03171609063484907,0.21093230384906675,0.03918444025399819,False,,False,,False,FDBH15,historical_real,0.9848923237973463,2.682839093651509,0.0,1.0004669764122598,0.6974797934419031,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1391.6783408566698,1356.9309262397053,1375.2992066062898,0.0008060881956150726,29.5518520446435,8.843524937679493e-06,0.09828487307737885,58.884690640675785,260.63897298320694,0.2972701395775363,False,0.0,59.99258450189867,62.31838620335345,grow,1,5
0,23,1.5683459571500906,17.90608216421175,13.984274561539152,False,78.77473157435023,1445.7253850658167,78.77473157435023,19.77481424610736,0.01519530624313573,0.20414998131058842,0.03448230742351841,False,,False,,False,FDBH15,historical_real,1.1949079375626588,2.8480469375686424,0.0,0.9545291549364273,0.6986098450695565,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1447.0549336513052,1428.719809570095,1445.7253850658167,0.0008359502765423662,29.638495045232236,8.829316000315991e-06,0.09942948823719498,58.99991732824287,278.5450551474187,0.2984347027368625,False,0.0,59.966762112206894,62.167105041133865,grow,1,6
0,24,1.236802758437106,17.94605706372058,13.993606778626026,False,78.72572863690004,1514.1579358497859,78.72572863690004,19.77620082526837,0.044498751740221665,0.21794781479453534,0.030344430532696202,False,,False,,False,FDBH15,historical_real,0.8626191100480717,2.555012482597783,0.0,0.9931689813089262,0.6992243912407853,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1510.4439379987493,1511.9084505781652,1514.1579358497859,0.0007804345550873684,29.58090991720689,8.819005715246476e-06,0.09899025060004331,58.949527811631675,296.49111221113924,0.2991009510620097,False,0.0,59.9167621122069,62.11976216755311,grow,1,1
0,25,1.4053106585753041,17.96911417090105,13.997438449573638,False,79.21543332126284,1597.9529210832952,79.21543332126284,20.322157928655333,0.03154892845103733,0.21184493546368627,0.026703098868772656,False,,False,,False,FDBH15,historical_real,1.030749978531352,2.6845107154896266,0.0,0.9541921373298357,0.6995685996284389,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1583.9278660893106,1605.153288730455,1597.9529210832952,0.0008002583989373954,29.540695690998415,8.69488279807344e-06,0.09937171248434669,58.89327539260751,314.4602263820403,0.29948523618168416,False,0.0,60.410569501589706,62.1085705530893,grow,1,2
0,26,1.2530120429142027,17.98225745502749,13.99897171567776,False,79.04337295475233,1662.1278315033655,79.04337295475233,20.200518822810935,0.046080279892013416,0.21679947855605328,0.023498727004519937,False,,False,,False,FDBH15,historical_real,0.878249124656814,2.539197201079866,0.0,0.9611928222422929,0.6997552541807588,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1665.1213200087277,1656.10689682523,1662.1278315033655,0.0007649159407009248,29.09225778047301,8.687859076293594e-06,0.10047239593429627,58.84285413194139,332.44248383706775,0.29970429091712486,False,0.0,60.3505695015897,62.051615962319026,grow,1,3
0,27,1.4471452250574413,17.989783963135405,13.99958599839979,False,79.11702953614527,1701.437349798518,79.11702953614527,20.32233589606294,0.031027711896645552,0.20871787459156876,0.020678879763977545,False,,False,,False,FDBH15,historical_real,1.0722755563111281,2.6897228810335445,0.0,0.9175870174221852,0.6998603073002312,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1724.1158194227883,1669.6703985114093,1701.437349798518,0.0007933376192561076,29.412588972675664,8.844512176703837e-06,0.09985096559586452,58.794693640082336,350.43226780020314,0.29982973271892344,False,0.0,60.33261261387182,62.03161596231903,grow,1,4
0,28,1.4605487414306004,17.994107147395553,13.999832643340337,False,79.02190215016368,1748.6947519203982,79.02190215016368,20.442477949050918,0.02995736512419452,0.208876551117616,0.019844708449643467,False,,False,,False,FDBH15,historical_real,1.0856214084907305,2.7004263487580547,0.0,0.9148850382690379,0.6999199019982862,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1765.8604805019268,1727.987402560392,1748.6947519203982,0.0008616958885132826,29.64280734755099,8.923588174849514e-06,0.1002231652576252,58.57942420111277,368.4263749475987,0.2999017857899259,False,0.0,60.33261261387182,62.03161596231903,grow,1,5
0,29,1.3821347283792478,17.99659302072357,13.999932097994416,False,78.93681858899285,1813.0494893403436,78.93681858899285,20.190631856648338,0.03153834968729614,0.2229846291355423,0.021387128582668946,False,,False,,False,FDBH15,historical_real,1.0071756354269512,2.684616503127039,0.0,0.9774870308728449,0.6999538368272425,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1808.988114407592,1804.6229040875357,1813.0494893403436,0.0008941632917057839,29.251310764726874,8.897238460542675e-06,0.09665240337219905,58.746186732344505,386.42296796832227,0.2999432170120595,False,0.0,60.302612613871815,62.1056333902211,grow,1,6
0,30,1.4193584356323896,17.998025754186358,13.999972299443671,False,78.75323519596043,1866.4201197725642,78.75323519596043,20.039977516840228,0.028744408963055485,0.2211232494656078,0.020926991373242877,False,,False,,False,FDBH15,historical_real,1.044381657465657,2.712555910369445,0.0,0.9682009633554027,0.6999732895483854,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1869.4685196016478,1851.0804152763983,1866.4201197725642,0.00081652166907258,29.06501681755,8.922830044627146e-06,0.09367410614454412,58.713257679120204,404.4209937225086,0.29996709590310594,False,0.0,60.282612613871805,62.17832252287767,grow,1,1
0,31,1.5771765196648388,17.998858393288124,13.999988858188237,False,78.83740188644742,1938.7185205852084,78.83740188644742,19.998309881083486,0.015798933254152627,0.2133958448308741,0.021563193650750313,False,,False,,False,FDBH15,historical_real,1.2021898739112546,2.8420106674584735,0.0,0.9398361539264977,0.6999846396207211,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1923.766459315033,1954.6991136415404,1938.7185205852084,0.000892870429011538,28.996853115203766,8.848251301532544e-06,0.09262914344011194,58.83909200536393,422.41985211579674,0.2999809732214687,False,0.0,60.23261261387181,62.12880576877203,grow,1,2
0,32,1.4461530598143868,17.99933725718357,13.999995504003454,False,78.77010677251303,1999.9437796728091,78.77010677251303,19.885482856662787,0.02273676449909515,0.2272540690728777,0.023116083940190078,False,,False,,False,FDBH15,historical_real,1.0711606802849412,2.7726323550090486,0.0,1.0014806120522712,0.6999910626718363,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,1993.9156796373775,2001.8925049598442,1999.9437796728091,0.0009290944424470512,28.942975594419174,8.824660744510235e-06,0.08924202726205044,58.88462391585025,440.4191893729803,0.29998895428639283,False,0.0,60.21261261387181,62.10853648017317,grow,1,3
0,33,1.1856202490534558,17.999613985721474,13.999998177393243,False,78.68004203524723,2053.660462908511,78.68004203524723,19.878378583228766,0.03236177466370863,0.26950680786206493,0.02193390251066159,False,,False,,False,FDBH15,historical_real,0.8106246285557591,2.676382253362914,0.0,1.165762841490906,0.6999947833162489,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2057.2122069656793,2049.814287793055,2053.660462908511,0.0009315308910451748,28.80754422137951,8.83049003629647e-06,0.09023441774661314,58.80166345201847,458.4188033587018,0.29999356642869124,False,0.0,60.117637117540355,62.007286855076615,grow,1,4
0,34,1.3229926942886783,16.83165129863487,13.999999258005044,False,78.03573285554289,2063.4212997489467,78.03573285554289,19.031139727882525,0.020542566037892285,0.26413828802464406,0.021508391622408748,False,,False,,False,FDBH15,historical_real,0.9649724970278007,2.794574339621077,0.0,1.1425867185882113,0.6870151240050649,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2096.8011717256877,2030.5984134954892,2063.4212997489467,0.0010104322410653258,28.753741036078626,9.012012577320297e-06,0.08921330839809909,59.00459312766037,475.25045465733666,0.28052752164391453,False,0.0,60.0551721213613,61.88434228266886,divert,2,1
0,35,1.0188638934564525,16.26487887354657,13.999999694837905,False,77.82505340389233,2124.614444281877,77.82505340389233,18.683707414521557,0.048129223206399264,0.2765298000773994,0.022297658892694572,False,,False,,False,FDBH15,historical_real,0.6524132978096346,2.5187077679360073,0.0,1.195309835880376,0.6709846342459966,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2100.778698007267,2135.1688077858043,2124.614444281877,0.0008942786016724953,28.6801648239588,8.91748694334144e-06,0.08882078340110829,59.14134598937077,491.51533353088325,0.2710813145591095,False,0.0,60.14753552043948,61.91860299553689,divert,2,2
0,36,1.4935604826324105,15.957432232800562,13.999999873868042,False,77.77794808766384,2176.7990741138783,77.77794808766384,18.45101179225412,0.013248801727014705,0.24797529361974596,0.022373036615763935,False,,False,,False,FDBH15,historical_real,1.1232732031567045,2.867511982729853,0.0,1.0813933209420397,0.6628454586311088,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2168.8110624292453,2179.9508585277117,2176.7990741138783,0.0009799536068332752,28.635460148078973,8.878647106318322e-06,0.08855248226269764,59.326936295409716,507.4727657636838,0.2659572038800094,False,0.0,60.076021145261905,61.84860299553689,divert,2,3
0,37,1.2753175619959585,15.769858486953815,13.999999947729904,False,77.53144489383519,2237.3014375247612,77.53144489383519,18.19009837558141,0.03205554776871284,0.2565928599521338,0.022914880065794604,False,,False,,False,FDBH15,historical_real,0.9032143109614862,2.679444522312872,0.0,1.1180309600717138,0.6581992512796718,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2219.570699920033,2242.245856330489,2237.3014375247612,0.0008488127436560497,28.541949418763615,8.80004053028075e-06,0.08474133813119489,59.34134651825378,523.2426242506376,0.26283097478256356,False,0.0,60.0460211452619,61.81860299553689,divert,2,4
0,38,1.4719856645042366,15.58110276610001,13.99999997828488,False,77.35554591825363,2256.3234026306577,77.35554591825363,18.061504320078768,0.015323071293707873,0.24994799997778555,0.023134496069602505,False,,False,,False,FDBH15,historical_real,1.0999004516298125,2.846769287062921,0.0,1.0923299841895522,0.6545388512435564,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2272.7988064922965,2247.6894751832288,2256.3234026306577,0.0008830262251589744,28.60776253058194,8.856198694482689e-06,0.08314899886591039,59.29404159817486,538.8237270167376,0.2596850461016668,False,0.0,60.02602114526191,61.79838383951179,divert,2,5
0,39,1.498464438484376,15.392484180632671,13.999999990952626,False,77.12023069146736,2299.4009544758114,77.12023069146736,17.949995706220403,0.013050393670966531,0.2495575737179468,0.023504627749612934,False,,False,,False,FDBH15,historical_real,1.1263771324526912,2.8694960632903346,0.0,1.0922488058702389,0.6508701249674045,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2283.098139285219,2299.2435025574814,2299.4009544758114,0.0008277006017594632,28.6383146327751,8.830954359382429e-06,0.08293853825292645,59.17023498524696,554.2162111973703,0.2565414030105445,False,0.0,59.97602114526191,61.748383839511796,divert,2,6
0,40,1.3951536222560397,16.574530198038097,13.999999996220275,False,77.83847755079174,2366.0313736393614,77.83847755079174,18.852003564048722,0.012973244560715644,0.2640068357335626,0.023695974372029832,False,,False,,False,FDBH15,historical_real,1.037323398901631,2.8702675543928438,0.0,1.1508112404223696,0.682132915068843,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2333.607515811267,2386.7078907721925,2366.0313736393614,0.0008490482156803033,28.695519877757185,8.745180571444775e-06,0.08112934616581989,58.98647398674303,570.7907413954084,0.2762421699673016,False,0.0,59.97602114526191,61.744815103181004,grow,1,1
0,41,1.4257610323198375,16.008584197909382,13.999999998464496,False,77.40058695615329,2369.959342799201,77.40058695615329,18.550615370975738,0.018912575288235676,0.24956501836252154,0.021830383259365323,False,,False,,False,FDBH15,historical_real,1.059298397906239,2.8108742471176433,0.0,1.0855816064875474,0.665994242723857,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2416.0046394859146,2358.0698061131634,2369.959342799201,0.0008243697448488406,28.804194698532257,8.86173237105449e-06,0.08243049666114934,58.84997158517755,586.7993255933178,0.26680973663182306,False,0.0,59.97602114526191,61.748383839511796,divert,2,1
0,42,1.5057892454459338,15.811588459413619,13.999999999366631,False,77.17896899368262,2401.919329577293,77.17896899368262,18.356683164438124,0.013108879755936277,0.24712660479244594,0.02187147086907402,False,,False,,False,FDBH15,historical_real,1.1338297152691075,2.8689112024406374,0.0,1.0759923026460798,0.65908918452545,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2387.2007975835063,2420.6724202689247,2401.919329577293,0.0007951472855472972,28.7069219726886,8.842567958313228e-06,0.08112988252252123,58.8222858292445,602.6109140527315,0.2635264743235603,False,0.0,59.94602114526191,61.718383839511795,divert,2,2
0,43,1.5324463921498168,15.61763758282003,13.999999999738323,False,76.85548521956879,2498.684865976022,76.85548521956879,18.100009825108728,0.011456825490965198,0.24590605023104306,0.021518641536160094,False,,False,,False,FDBH15,historical_real,1.1604404343865369,2.885431745090348,0.0,1.0696987670688127,0.6552925436349987,learned_action_response_plus_pkn_enkf,real_segment_action_response_surrogate,2440.5272567865672,2503.5476597325414,2498.684865976022,0.0008272455798634649,28.380887680132968,8.687496054545764e-06,0.08164096239771002,58.75547539446006,618.2285516355515,0.2602939597136672,False,0.0,59.9060211452619,61.678383839511795,divert,2,3
