episode,step,validation_window_steps,max_bottomhole_or_simulated_pressure_mpa,max_net_pressure_mpa,max_abnormal_probability,max_sand_plug_probability,max_posterior_error,unsafe_within_180s,uncertain_within_180s
0,3,3,76.63597083663365,17.319369146174516,0.46240169721374635,0.06396662448069394,0.1313634055260343,True,False
0,4,3,76.52168867282164,17.319369146174516,0.46240169721374635,0.05629062954301067,0.1313634055260343,True,False
0,5,3,76.32767172216319,17.319369146174516,0.46240169721374635,0.049535753997849395,0.09486278975008972,True,False
