episode,step,reward,flow_m3_min,sand_ratio_percent,action_clipped,simulated_pressure_mpa,simulated_half_length_m,bottomhole_pressure_mpa,net_pressure_mpa,posterior_error,abnormal_probability,sand_plug_probability,unsafe,integrated_reward,effectiveness_reward,pressure_safety_penalty,abnormal_risk_penalty,construction_cost_penalty
0,0,-6.3953303874926615,12.25590145945549,4.3679939849258655,False,86.03179975519889,1.002494323098605,86.33359951039778,16.63539926559666,0.1377403298140325,1.0,1.0,False,-6.741677845708036,1.622596701859675,0.0,8.0,0.36427454756771144
0,1,-6.4186588618718385,12.326176326572895,5.85028902357009,False,86.55099309502208,1.0050747778307825,85.17198619004415,13.792979285066224,0.13630424852603013,1.0,1.0,False,-6.765442718093574,1.6369575147396986,0.0,8.0,0.40240023283327264
0,2,-6.4781553341752725,12.338998831659556,7.309129341594248,False,86.77955305764411,1.0077362119211672,87.32910611528821,17.878659172932316,0.13876280651601003,1.0,1.0,False,-6.826018562170112,1.6123719348398997,0.0,8.0,0.4383904970100111
