sequence_index,phase,time_s,cluster_id,observed_liquid_share,prior_liquid_share,posterior_liquid_share,observed_sand_share,prior_sand_share,posterior_sand_share,posterior_half_length_m,posterior_cluster_factor,posterior_sand_transport_factor
24,calibration,1804.0,0,0.1706111013580985,0.1618118212447863,0.15996699914620074,0.16666666666666666,0.16298417478979824,0.15936118815161415,65.61981454503943,1.1581043584981294,1.233425222219077
24,calibration,1804.0,1,0.16129322067262727,0.16178024867334379,0.16103518821555196,0.16666666666666666,0.1646274996570233,0.16395869789433362,55.65546525984339,1.0927624958722242,1.2555676192762362
24,calibration,1804.0,2,0.17884273323622152,0.1690728332905441,0.16732887894469925,0.16666666666666666,0.1623713799150791,0.15914213597690063,90.18139932681004,1.3616583658231103,1.1461742386921436
24,calibration,1804.0,3,0.16577082511016789,0.16762598371408868,0.17294813563636988,0.16666666666666666,0.15946946687963648,0.16882390499737965,32.764413416735074,0.9829799337710506,1.153313640425613
24,calibration,1804.0,4,0.17578740551714375,0.1776413336488555,0.17860778919907255,0.16666666666666666,0.18175543235538316,0.18310339652818153,26.323483334232975,0.9619841182501435,1.188049870408688
24,calibration,1804.0,5,0.1476947141057412,0.16206777942838158,0.1601130088581057,0.16666666666666666,0.16879204640307965,0.1656106764515903,68.22827152626529,1.1787315725742054,1.2799253578836445
25,calibration,1879.0,0,0.16743560252151646,0.16010431997557464,0.16105100878617054,0.16666666666666666,0.15847092736247376,0.16130769115556884,64.71683040293576,1.1512997103413114,1.233621198375195
25,calibration,1879.0,1,0.1574110734306363,0.1613622550730046,0.16175406655649052,0.16666666666666666,0.16446283271675202,0.16614977909631018,59.68529831444912,1.1202671907004178,1.2618266730197287
25,calibration,1879.0,2,0.1769908587599288,0.16690292318616978,0.16811773524369666,0.16666666666666666,0.15846933786272174,0.16004388435307595,94.80199277945053,1.3859778688951232,1.1426828300817597
25,calibration,1879.0,3,0.18261168147835144,0.1729568031313683,0.17350697265936013,0.16666666666666666,0.169616907482273,0.16911201888309474,35.06617581419975,1.00372208278914,1.1479835114050974
25,calibration,1879.0,4,0.17172661433852515,0.17848274724112576,0.17466808942170414,0.16666666666666666,0.183765271244353,0.17634173932092298,26.736755040536032,0.9522422164942751,1.1843543953132825
25,calibration,1879.0,5,0.1438241694710419,0.16019095139275685,0.16090212733257817,0.16666666666666666,0.16521472333142648,0.16704488719102728,69.08076799580077,1.1815994145398876,1.2793889563855871
26,calibration,1954.0,0,0.160450380010965,0.1610462395088239,0.16166278256880628,0.16666666666666666,0.16159946452865187,0.1627685644607197,65.13954606125083,1.154166505185126,1.23446344713287
26,calibration,1954.0,1,0.15633853525362942,0.1618004673922599,0.16203012846467327,0.16666666666666666,0.16659532842042388,0.16702662025527948,63.651237307408024,1.1457653976338864,1.2621652888161004
26,calibration,1954.0,2,0.18607307230295167,0.16742690570700133,0.1646797232321157,0.16666666666666666,0.15835097970399872,0.1523764784018811,98.28288632470749,1.3928546885667363,1.1219603465571524
26,calibration,1954.0,3,0.19565952704239525,0.17543106616327642,0.17302046913358596,0.16666666666666666,0.17321141412068983,0.16835673274803994,41.384288305216614,1.041683037234736,1.1454029403437302
26,calibration,1954.0,4,0.1646600330108552,0.17342017847132896,0.1763786680834606,0.16666666666666666,0.1740412024259513,0.1810553119352482,28.064655932585897,0.9658372743196018,1.1944868091528698
26,calibration,1954.0,5,0.13681845237920343,0.16087514275730946,0.16222822851735813,0.16666666666666666,0.16620161080028442,0.16841629219883153,62.75932029764496,1.1416798256424336,1.270180969373317
27,calibration,2030.0,0,0.15411433848011447,0.16150865361904712,0.16259505303706653,0.16666666666666666,0.16228658398117252,0.16671973404874005,73.27088364658123,1.1938093456372478,1.2477486701260077
27,calibration,2030.0,1,0.15920299324221002,0.16216480786555573,0.16297855845350906,0.16666666666666666,0.16665758676029838,0.1671955163894722,70.05564862261049,1.1747203743521668,1.2466016666920767
27,calibration,2030.0,2,0.19326705104299674,0.1643968493483209,0.168042407528797,0.16666666666666666,0.15211168507358971,0.155597464158544,103.57209294880236,1.413908388300503,1.1046993907034048
27,calibration,2030.0,3,0.20325546342107223,0.17359084246832204,0.17448022790240392,0.16666666666666666,0.16994072828613127,0.16679416675004077,42.397509393941625,1.0443967843141755,1.1150612867488543
27,calibration,2030.0,4,0.15921868029651468,0.1762333599376592,0.16759219980239756,0.16666666666666666,0.18100128796450227,0.16968859703467037,28.083558641043247,0.9219186642559255,1.2099248825065645
27,calibration,2030.0,5,0.1309414735170918,0.16210548676109499,0.164311553275826,0.16666666666666666,0.16800212793430583,0.17400452161853272,63.69865221203127,1.1393717896358073,1.280570236793543
28,calibration,2105.0,0,0.14838034995281954,0.1622782058089763,0.16315045258654617,0.16666666666666666,0.16590614901124737,0.17077274772980558,78.22256221963441,1.221719682729103,1.2702845400419238
28,calibration,2105.0,1,0.15591019731923045,0.1626535110973468,0.16300472718393857,0.16666666666666666,0.16659483408165646,0.16654325600000414,79.59312614089129,1.230188477192787,1.2405961559824306
28,calibration,2105.0,2,0.1930230888153694,0.16756496532517087,0.16746262432300119,0.16666666666666666,0.15492836694074555,0.15500775245026924,109.2552305266176,1.4401642333827016,1.1058812369837085
28,calibration,2105.0,3,0.22486423968295313,0.1752680405616172,0.17891664673209515,0.16666666666666666,0.16902786631518507,0.16712819066664333,41.85406057739289,1.0549584873752182,1.0725862134038626
28,calibration,2105.0,4,0.15279088095288987,0.16779224139312893,0.16050684417688327,0.16666666666666666,0.16926569297905966,0.159723593298746,28.24690923089281,0.8884757760260755,1.219559746633545
28,calibration,2105.0,5,0.12503124327673773,0.16444303581375982,0.16695870499753568,0.16666666666666666,0.17427709067210595,0.18082445985453177,62.94626346741157,1.1394797984342628,1.2963025261992913
29,calibration,2180.0,0,0.1385167812543744,0.16346736744632523,0.1639868077007788,0.16666666666666666,0.17160356548464123,0.1768093779231993,83.85756807443666,1.2347721815977881,1.2792233154694772
29,calibration,2180.0,1,0.16371811388210356,0.16336051171339047,0.16412618529305525,0.16666666666666666,0.16760519841225133,0.16969493710352426,83.13885659864451,1.2308988000742842,1.2260822726494596
29,calibration,2180.0,2,0.1954368585916487,0.16856707271174387,0.16435373234601716,0.16666666666666666,0.15612116548990942,0.1470865779844033,111.18566989379931,1.4100800639944953,1.0603788559537328
29,calibration,2180.0,3,0.2430041434217787,0.1788914372959939,0.1761817912709278,0.16666666666666666,0.16678926335427016,0.15471479011441772,54.90892490337248,1.1018999518411052,0.9979976700436565
29,calibration,2180.0,4,0.14343172460042142,0.1589924741986254,0.1614164568735899,0.16666666666666666,0.15690495589023937,0.16431574932845514,29.581466073137104,0.8802613147088442,1.219264766817625
29,calibration,2180.0,5,0.11589237824967323,0.1667211366339209,0.169935026515631,0.16666666666666666,0.18097585136868838,0.18737856754600013,66.02865263638161,1.1464037905886346,1.2805678600433328
30,calibration,2255.0,0,0.12629301821815525,0.16458769976106316,0.16405474289353247,0.16666666666666666,0.17868040838773958,0.18572481962371856,95.2380379875512,1.2683050743567783,1.31581786748088
30,calibration,2255.0,1,0.1840573474261239,0.16453786158270434,0.16414927665147008,0.16666666666666666,0.17028958156188057,0.16644263860496042,92.80552057745199,1.2547826381691811,1.1781216413635687
30,calibration,2255.0,2,0.2011315830283745,0.16633939897288794,0.16704587525674586,0.16666666666666666,0.14926380562467453,0.14992502390248105,118.68028694179972,1.4168409727960758,1.031917114974654
30,calibration,2255.0,3,0.24932398641391734,0.17481481950495237,0.17864574179524226,0.16666666666666666,0.1534481050908941,0.14818767299404623,50.908208763256155,1.0734215930553763,0.916076425892602
30,calibration,2255.0,4,0.13381640857525637,0.15973994602836605,0.15513420331025113,0.16666666666666666,0.16148245717026166,0.1633388523130254,30.895222660132443,0.8576266608875416,1.2655091896898634
30,calibration,2255.0,5,0.10537765633817281,0.16998027415002606,0.17097016009275834,0.16666666666666666,0.18683564216454956,0.18638099256176832,65.25126223821464,1.1234624990146302,1.2360527633469043
31,calibration,2330.0,0,0.11395521468152407,0.1652561516389544,0.16914052376471742,0.16666666666666666,0.18760969268528932,0.2063838315727194,91.6654089526961,1.2222306667080656,1.306344618554757
31,calibration,2330.0,1,0.16586594451953054,0.1652101799300927,0.16931865968885051,0.16666666666666666,0.16870296622570596,0.17674901860840012,90.8892702163288,1.2185338167070563,1.116882944991587
31,calibration,2330.0,2,0.19298739393657455,0.1691804109445128,0.1679527592694177,0.16666666666666666,0.15268346005954317,0.14802071452322324,121.86742206639474,1.38518609470366,0.9475484608770269
31,calibration,2330.0,3,0.30899948034520974,0.176212168642164,0.1711112533522557,0.16666666666666666,0.14538950082218977,0.12125681663370179,84.39424929844473,1.1888780595398682,0.7534228889885873
31,calibration,2330.0,4,0.12301421092191595,0.15407747399258065,0.1489992312154491,0.16666666666666666,0.1609842412807161,0.15959934006412402,31.673869319116537,0.805295712840474,1.2374139575448524
31,calibration,2330.0,5,0.09517775559524526,0.17006361485169547,0.17347757270930952,0.16666666666666666,0.18463013892655566,0.18799027859783143,77.79265892264117,1.1611519399897348,1.1426794466297847
32,calibration,2405.0,0,0.10259948775788091,0.1700724875756641,0.16420848710163974,0.16666666666666666,0.20820471222748613,0.21388166560797553,110.12125413092228,1.2618279359439177,1.3374562595871367
32,calibration,2405.0,1,0.14932370075906054,0.1701443781524577,0.16400068277061788,0.16666666666666666,0.17720983255055286,0.16641198968529158,112.6948612612674,1.2745617593236354,1.0427268419797235
32,calibration,2405.0,2,0.17441752758631682,0.17035989117202513,0.16384436875284022,0.16666666666666666,0.15250331250505567,0.15241644567550344,122.39878081771701,1.3249905137187057,0.9564898999229444
32,calibration,2405.0,3,0.3769772848600963,0.17120512583244923,0.18542565792112156,0.16666666666666666,0.12096407770154124,0.10719043818011942,54.97910291926223,1.0621155813996965,0.5518528761430778
32,calibration,2405.0,4,0.1110017940371288,0.14470833365929558,0.15393392086841357,0.16666666666666666,0.1523203891865016,0.18334398450713374,34.695261414991826,0.8282262024437141,1.2713663862873485
32,calibration,2405.0,5,0.08568020499951666,0.17350978360810818,0.1685868825853671,0.16666666666666666,0.1887976758288624,0.17675547634397634,88.90379503059853,1.1689815510364083,1.0597265622490086
33,calibration,2481.0,0,0.09291869943268671,0.16525121135468748,0.17852977838001183,0.16666666666666666,0.21459189552171493,0.25698244961567007,97.95056522841263,1.2907879327046776,1.3760176062466571
33,calibration,2481.0,1,0.13523554089479542,0.1650973889561756,0.1476791192571552,0.16666666666666666,0.1675269620774566,0.12516522013807846,129.27380556787782,1.3987610330339082,0.9078847251926015
33,calibration,2481.0,2,0.15836906811177182,0.16542835167081787,0.12032217338791391,0.16666666666666666,0.15570745701244115,0.09137092340283896,171.82295029429503,1.5998812545375436,0.9198405197485318
33,calibration,2481.0,3,0.43518302449296925,0.1829079690886913,0.1548910457476159,0.16666666666666666,0.10434208785128825,0.04762727960542992,120.77386239527593,1.3673414128309849,0.3200893823881146
33,calibration,2481.0,4,0.10070311930090711,0.1521892870429132,0.1715073187114667,0.16666666666666666,0.17975689386846547,0.22183350633538912,35.7512090046629,0.8579321677101631,1.266579584577733
33,calibration,2481.0,5,0.0775905477668697,0.16912579188671445,0.22707056451583646,0.16666666666666666,0.1780747036686335,0.25702062090259337,43.61819232979427,1.1040654739543718,0.9366303289533223
34,calibration,2556.0,0,0.08461458878092296,0.17601982804009098,0.14854253543419482,0.16666666666666666,0.2535695367658354,0.21340548494716258,153.99217417493418,1.4439876692165037,1.4706908958752432
34,calibration,2556.0,1,0.1231606934526238,0.15051771569501968,0.1370704735416803,0.16666666666666666,0.1298667096782555,0.12401173501287752,200.88715987645665,1.6840116033398134,0.9719181247557828
34,calibration,2556.0,2,0.1446051871559757,0.1260769214477067,0.13914998188072888,0.16666666666666666,0.10009170944557744,0.121025853457964,183.31285247377875,1.5909540209316855,0.9259387636263475
34,calibration,2556.0,3,0.48510077071849356,0.15682515315284526,0.17883309114593476,0.16666666666666666,0.0490775746634064,0.041364904077984765,39.873899213080186,0.8879125926653502,0.2118324877604599
34,calibration,2556.0,4,0.09185967775943361,0.16725414448385942,0.17914411956146029,0.16666666666666666,0.2147545713305657,0.25262847624456186,39.65605212596033,0.8893024668786685,1.2901356317436015
34,calibration,2556.0,5,0.07065908213255036,0.22330623718047793,0.21725979843600088,0.16666666666666666,0.25263989811635945,0.24756354625944926,45.52370492593677,1.0589962308795264,0.9285319628506834
35,calibration,2631.0,0,0.07666791883968356,0.15151029622523793,0.18624783818486765,0.16666666666666666,0.2195175420568099,0.30415721735854556,158.29664059184512,1.86131740162404,1.5132360004784844
35,calibration,2631.0,1,0.11160913458456566,0.14297787531905012,0.15569707837541524,0.16666666666666666,0.13170989030196867,0.15344937994960214,197.30189421769992,2.062500491510314,1.0168828433534185
35,calibration,2631.0,2,0.13140788543399817,0.14385491772941023,0.21006771542145178,0.16666666666666666,0.128228586476295,0.21219024913015494,134.91882540224879,1.7642324298203982,0.8707731841241266
35,calibration,2631.0,3,0.5328020514043003,0.17517376069874535,0.169112943239176,0.16666666666666666,0.040078993406162396,0.05385277538988542,179.45564858989226,1.9583472351645346,0.3126652793456493
35,calibration,2631.0,4,0.08349262982022855,0.17463982847843193,0.08865992978205833,0.16666666666666666,0.2434035466674942,0.08993040093518183,24.670482549200212,0.5174331305974647,1.4672267627841153
35,calibration,2631.0,5,0.06402037991722398,0.21184332154912452,0.19021449499703097,0.16666666666666666,0.23706144109126978,0.18641997723663006,40.39960129997938,0.9978423995912732,0.8967207102531987
36,calibration,2706.0,0,0.06919541437793275,0.18582280275370355,0.10888976327134081,0.16666666666666666,0.303443247758164,0.16235970836827582,274.94434938903555,2.4998760947453063,1.3271612593891666
36,calibration,2706.0,1,0.10072644734736012,0.16185468009713405,0.14736021166104082,0.16666666666666666,0.16393296065615195,0.16419818359515354,239.80730212865515,2.298407170255177,0.8271507903233775
36,calibration,2706.0,2,0.11862323082483123,0.20562772862141862,0.17027505931168024,0.16666666666666666,0.20830586728219094,0.206984037686942,219.92153641675907,2.2080699614912,0.8274083690349232
36,calibration,2706.0,3,0.578304307575964,0.17457587200093724,0.34923940556451166,0.16666666666666666,0.057605608669300694,0.14436177620672616,54.428865264496395,1.3682833045136513,0.18284359495649577
36,calibration,2706.0,4,0.07537387317108532,0.08699056316464632,0.10851671150395455,0.16666666666666666,0.08744363787843105,0.17905468997717466,25.306373461895536,0.50407497182338,1.4716882452619398
36,calibration,2706.0,5,0.0577767267028266,0.18512835336216035,0.11571884868747193,0.16666666666666666,0.1792686777557614,0.14304160416572778,26.493468308842374,0.5310040835562118,1.0608171311422094
37,calibration,2781.0,0,0.062351678102531546,0.13016827476972825,0.0647393724700144,0.16666666666666666,0.20695334755359956,0.10642045236858791,296.85291828560355,2.569328103608016,1.370173281490301
37,calibration,2781.0,1,0.09066129323804296,0.1580764046238687,0.10657461935733815,0.16666666666666666,0.17390140541206037,0.15897161893994785,252.83242810938478,2.4053722841454626,0.9219205658659649
37,calibration,2781.0,2,0.10684786079195226,0.17548799247150443,0.06326237818518458,0.16666666666666666,0.2063356672445454,0.06465194657406736,274.80022428727125,2.510710252058105,0.8637116018349561
37,calibration,2781.0,3,0.6201801612186363,0.32400859276062355,0.5723993320832629,0.16666666666666666,0.13025720819884903,0.2825112685048831,66.20530852407711,1.6697194345123683,0.11125951342460051
37,calibration,2781.0,4,0.06796100283034304,0.10257834271754178,0.07321272540803256,0.16666666666666666,0.1574670843654141,0.151929800141073,19.334314599008348,0.31918422540800134,1.6066616162078085
37,calibration,2781.0,5,0.05199800381849389,0.10968039265673331,0.11981157249616745,0.16666666666666666,0.1250852872255314,0.23551491347144068,24.88653328075151,0.45623083980747964,1.1325055901237586
38,calibration,2856.0,0,0.05637555889140276,0.06066497349578975,0.0726491556393879,0.16666666666666666,0.08958593023266112,0.1423791057804611,296.1448229470369,2.535035217212756,1.4203347577749694
38,calibration,2856.0,1,0.08170828543536277,0.13661837696260248,0.07361272981349175,0.16666666666666666,0.2199685306137048,0.10257058833648494,304.4984022122414,2.5686583810919736,1.001870380741355
38,calibration,2856.0,2,0.09666666424982104,0.07021561579432792,0.07229805152520323,0.16666666666666666,0.07123577864377975,0.09618179994398715,284.4609753688191,2.5227837149546364,0.966949335408779
38,calibration,2856.0,3,0.6570334801879815,0.5450718362158076,0.6149168195891157,0.16666666666666666,0.27700773300335213,0.30977670175302563,68.07777013692565,1.5993796122487198,0.101357507817547
38,calibration,2856.0,4,0.06135740750410756,0.07249289068180674,0.07327818594656303,0.16666666666666666,0.13910875455350952,0.17032205777743514,19.60942110044736,0.29713650954981446,1.6758098085372624
38,calibration,2856.0,5,0.04685860373132435,0.11493630684966531,0.09324505748623825,0.16666666666666666,0.20309327295299262,0.17876974640860607,22.106031140047808,0.35069284058726236,1.196206280334602
39,calibration,2932.0,0,0.05338777387406449,0.08158463237546433,0.0704422185351941,0.026578367394052952,0.15328851047834705,0.06891720807248222,330.63118323256106,2.494467282623245,1.181618696768015
39,calibration,2932.0,1,0.07446158179163813,0.07028683737536945,0.06946129273872954,0.0038145500522118216,0.08506826580004921,0.04289017679628784,313.75207351855704,2.459731191727138,0.7520587651052081
39,calibration,2932.0,2,0.09630895629676671,0.08730230620354563,0.06803848636406454,0.10149763369044967,0.1154773289217787,0.03689788278056771,287.32485363974456,2.409347430043987,0.6687696208657972
39,calibration,2932.0,3,0.6747283762819224,0.5948886049166333,0.6611581734289605,0.8332765132703928,0.3372029826431034,0.7386019155493854,79.42388130753939,1.7393950480175462,0.3520500053446002
39,calibration,2932.0,4,0.05844200083121932,0.07274629306956057,0.03674465209274513,0.033006192939458445,0.1502086194336904,0.032493956092241316,16.6194427181418,0.1985117631875653,1.5782452292455946
39,calibration,2932.0,5,0.04267131092438904,0.09319132605942668,0.09415517684030608,0.001826742653434303,0.1587542927230313,0.08019886070903558,24.728007285786756,0.3609472826726136,0.8643706122489108
40,calibration,3007.0,0,0.05227683465535348,0.0675990617231972,0.07038840766653826,0.03431358692764048,0.06480864140823499,0.05794771296188826,347.88016019668925,2.487997596417013,1.0754899813666523
40,calibration,3007.0,1,0.0686505118488107,0.06701726042447342,0.07035274393444492,0.004566212627101492,0.0407219937103012,0.038332201300541345,344.2611017207243,2.486737001346475,0.7120098291548748
40,calibration,3007.0,2,0.09808718599173104,0.09122254192671926,0.0760870048585231,0.10602353377482246,0.0599184094087763,0.039881235814844915,306.43467906624,2.4167765794971823,0.6534971828592034
40,calibration,3007.0,3,0.6828821858236818,0.64470770836567,0.6620983844541072,0.8042396750000848,0.724733489283777,0.7713064325402625,83.55311938903583,1.729173165398062,0.396572689059767
40,calibration,3007.0,4,0.05872179269958664,0.0376572085246916,0.04788126293871364,0.04815808129746695,0.03375716320804826,0.045923144056844584,19.183362570210274,0.22837092321105468,1.5788415692339486
40,calibration,3007.0,5,0.039381488980836356,0.09179621903524858,0.07319219614767283,0.0026989103728838086,0.07606030298086215,0.046609273325618435,23.081958040154316,0.29986825694579416,0.8126444626468888
41,calibration,3082.0,0,0.05431513904218566,0.07125394070219786,0.06970669917416798,0.052888629386617016,0.05881459062662802,0.05185072751960974,357.3184824583167,2.4998517848849606,1.0339227838049139
41,calibration,3082.0,1,0.06363545357864092,0.07088512924835373,0.07064458093147524,0.004211362628978525,0.03863198215342108,0.03775356828376687,370.83566558944455,2.533486505977656,0.7368928121980359
41,calibration,3082.0,2,0.09671253955083411,0.07282232030544741,0.07810405951997985,0.09524605930211047,0.03664904164679294,0.04373565765422381,321.9921449945285,2.4475391801849096,0.7269932356500063
41,calibration,3082.0,3,0.6919749550224058,0.6616344481119686,0.6704649299328345,0.8027194947284859,0.770225490726384,0.7871882934164123,88.67057112457444,1.7730479608038026,0.4196134509614301
41,calibration,3082.0,4,0.056808173637442796,0.0502676400485821,0.04761445711495062,0.042205956234292,0.04928504266141419,0.04470835473924735,20.069178039914632,0.23007912481069864,1.6405105556886947
41,calibration,3082.0,5,0.03655373916849062,0.07313652158345034,0.06346527332659188,0.002728497719516086,0.04639385218535973,0.03476339838673994,22.756088402978136,0.27593252954472336,0.8054467954653985
42,validation,3157.0,0,0.053115078548013686,0.07011866706878894,0.06823221688579191,0.04834692634592396,0.053114918518108435,0.04991861044483085,388.0708027746791,2.562221183867022,1.0527422485041513
42,validation,3157.0,1,0.059248832469966886,0.07102129432801495,0.06888319807674889,0.0036507765659148307,0.03857874355911385,0.03388705885745288,397.4384327020202,2.5866664953913543,0.7038746578450824
42,validation,3157.0,2,0.09213177299024433,0.0835532637849411,0.08898990701399721,0.0747147954620843,0.049746847478918874,0.051867868800145586,339.9319398919795,2.4891244014505194,0.7151480100947708
42,validation,3157.0,3,0.7074861156859756,0.6665795196303924,0.6627571442642508,0.836954724955829,0.7809776768541863,0.7864221746692169,95.05141492957448,1.8288634310357201,0.4364469046033622
42,validation,3157.0,4,0.053963913310377164,0.047070866986460604,0.046870807892403665,0.033950505189909275,0.04420765420183205,0.04222103431578791,21.259825326807864,0.23441826048919442,1.6237819184786213
42,validation,3157.0,5,0.03405428699542219,0.061656388201401874,0.06426672586680728,0.0023822714803386114,0.03337415938784064,0.03568325291256586,24.42210032646232,0.2868052564320285,0.8281886873579237
43,validation,3232.0,0,0.05136039882237917,0.0685392079106561,0.06868861149683586,0.042505968720158396,0.050227888646344664,0.04736500725673153,415.6307273669414,2.578138594300905,1.0901868051260424
43,validation,3232.0,1,0.055465966477055595,0.06928308230271941,0.06928571073876903,0.003399920107403327,0.03420701953022384,0.028140799042408755,425.51882229646367,2.6005499455672876,0.6388007769713298
43,validation,3232.0,2,0.08747038473598236,0.08892651067604794,0.09174752191838512,0.060491893656354837,0.051682874170040444,0.054688433830431,365.3358464030556,2.511951495130622,0.7921427115430664
43,validation,3232.0,3,0.7228618713522835,0.6638439454967067,0.6659721831172438,0.8642573848596802,0.7872615242182405,0.8051292780230026,99.95876356978272,1.826323836359228,0.4890967415675183
43,validation,3232.0,4,0.05098064761586958,0.04740642808562151,0.041904069788890115,0.02726246768177888,0.04275946586455929,0.032536185856224094,21.26118996597776,0.21603566414934114,1.6512605534125553
43,validation,3232.0,5,0.03186073099642972,0.06200082552824839,0.06240190293987593,0.00208236497462433,0.03386122757059124,0.03214029599120189,25.20671213789878,0.2779480372787205,0.8625657929861187
44,validation,3307.0,0,0.048154978783761196,0.07008790966090567,0.06695484575176201,0.03748275438333879,0.04726374634460028,0.04065600223578839,415.14424800309513,2.589978140671805,1.0498722710506192
44,validation,3307.0,1,0.052019907683018896,0.07068919190643212,0.0674040744693367,0.003087175243117519,0.028303257280961263,0.026371483174560395,423.0408673247764,2.607355412557311,0.673751480186546
44,validation,3307.0,2,0.0831563083620205,0.0770380187279317,0.06589091945373732,0.05560428400940007,0.04046571244323945,0.0309271226328883,376.305581618391,2.5488228542361364,0.8193729527351731
44,validation,3307.0,3,0.7386654047438447,0.6774567507336878,0.6988013668967047,0.8768963124184099,0.8215670357704876,0.8456609672885161,110.79873307134753,1.9956156196819428,0.5122633770845507
44,validation,3307.0,4,0.0481209685476483,0.03947193598465311,0.039236072654444246,0.025046017703360013,0.028824700318128973,0.02729069849937856,22.349679026950174,0.22155580922487123,1.657222493650974
44,validation,3307.0,5,0.029882431879706465,0.06525619298638938,0.06171272077401493,0.0018834562423735894,0.03357554784258245,0.02909372616886828,26.950066703865446,0.2928254796762754,0.8559784925999694
45,validation,3383.0,0,0.04537448903047501,0.06727127296901023,0.0694884631434479,0.03748275438333879,0.04162125095517402,0.04597103906588451,451.9918603030194,2.6366757351807544,1.1203232823728788
45,validation,3383.0,1,0.04901778851522561,0.06765304179944787,0.06997662048163271,0.003087175243117519,0.027069006286996124,0.028576588007534057,461.105253990474,2.6551984157858106,0.6886602288388332
45,validation,3383.0,2,0.08694652297379733,0.06653661582683144,0.06846845750586122,0.05560428400940007,0.031959548738037316,0.03352925252429762,412.3638555703288,2.597972560686587,0.8366780458782219
45,validation,3383.0,3,0.7438054927705124,0.6977789785543937,0.6939513695241998,0.8768963124184099,0.8424653495290053,0.838080560886037,111.46423050624043,1.9177053373373916,0.5141367878898551
45,validation,3383.0,4,0.04663497275981898,0.03848613935398345,0.03891680541853686,0.025046017703360013,0.026806737367665468,0.026630232876077634,22.36491589999777,0.20906155270574053,1.640872526644407
45,validation,3383.0,5,0.028220733950170784,0.062273951496333343,0.0591982839263216,0.0018834562423735894,0.030078107123121735,0.027212326640169218,26.65242633311537,0.2715214316214822,0.8570190184604608
46,validation,3458.0,0,0.04324093766829872,0.0692506676060632,0.066450762305476,0.03748275438333879,0.04583825124904625,0.04000626654766198,476.1578782495427,2.6478095356691838,1.130514187757926
46,validation,3458.0,1,0.04671190816460265,0.06945430253148242,0.06648519471292147,0.003087175243117519,0.028564456458700274,0.024288478816870622,472.9534153529093,2.64918153583302,0.6857855731013373
46,validation,3458.0,2,0.12126050274877473,0.06812109655194278,0.07038920521341996,0.05560428400940007,0.033545041438415385,0.032953439604074444,416.36104442228185,2.589056078689987,0.8492567244577828
46,validation,3458.0,3,0.7126441419866505,0.6927378740414392,0.7006487294495806,0.8768963124184099,0.8361858926966883,0.8527183643487839,121.30119585843254,2.0356035030639332,0.5561001533110213
46,validation,3458.0,4,0.04898493111996891,0.03927515797584831,0.042261966318068035,0.025046017703360013,0.026988103022173037,0.028257572768980565,24.67447939006794,0.2300583893761371,1.6472642610533046
46,validation,3458.0,5,0.027157578311704483,0.061160901293224094,0.05376414200053403,0.0018834562423735894,0.028878255134976813,0.021775877913628477,27.38685373882608,0.2673401320946213,0.8636449990429171
47,validation,3533.0,0,0.0416302438953522,0.06632112614962887,0.06284706625965626,0.035846751225681366,0.039907828891889645,0.03784313545653359,522.1387426837135,2.6653586661787916,1.1619342224617362
47,validation,3533.0,1,0.04502093109132994,0.06639369936142042,0.06332600384198034,0.004129196828192171,0.024316536839188975,0.02317350192955612,534.1875649999796,2.6856705202012545,0.7029279004320249
47,validation,3533.0,2,0.14809377625826375,0.06817664114470587,0.11747700870952964,0.08888349278683917,0.03166380074292166,0.07504997524260432,430.66199088777194,2.5690190485772653,0.8469863118459363
47,validation,3533.0,3,0.6761985148362136,0.6976630012938749,0.6528937803074735,0.8159910864776433,0.849578163033951,0.8004539259619304,122.88327421107311,1.9840735041320599,0.5808162181666778
47,validation,3533.0,4,0.0624858130619386,0.04374026918701825,0.05623337180013135,0.0520326998545279,0.030125896341506926,0.04546915577838984,28.58916820015176,0.2752812477473994,1.6679258391330238
47,validation,3533.0,5,0.026570720856901806,0.05770526286335156,0.04722276908122881,0.003116772827116094,0.02440777415054185,0.018010305630985594,26.784741998826426,0.24529495337475982,0.8736333587058261
48,validation,3608.0,0,0.04029171334261789,0.06357634403320184,0.05874681430739011,0.03375043237073515,0.03784818131065658,0.03777291167036593,568.5017394068657,2.6477005061349783,1.1778156436220395
48,validation,3608.0,1,0.043597677343386335,0.06412702058833455,0.05947853818951749,0.0053806659717307624,0.023417624081452308,0.022608077960347608,592.693532797436,2.6806790721372544,0.6911287392813585
48,validation,3608.0,2,0.15761963357124087,0.11351872613173286,0.1439225913871943,0.11385807868882213,0.07024557060600999,0.10690218559398625,443.6188570113799,2.5197251192344337,0.7947892801583646
48,validation,3608.0,3,0.6438715454869512,0.6559312334185188,0.6119357366866429,0.7373627830591991,0.8068571069227368,0.7248548795703954,124.50224277894326,1.9422621670863018,0.5318553461374937
48,validation,3608.0,4,0.0882197326505524,0.055229413766956406,0.08250670920260257,0.10452358490288086,0.043649540890192726,0.09152671866538711,35.263908669798525,0.3636078957845067,1.6574362626983794
48,validation,3608.0,5,0.026399697605251276,0.04761726206125572,0.04340961022665256,0.00512445500663214,0.017981976188951546,0.01633522653951775,26.569506838942495,0.23153697159072778,0.8265316951190633
