sequence_index,phase,time_s,cluster_id,observed_liquid_share,prior_liquid_share,posterior_liquid_share,observed_sand_share,prior_sand_share,posterior_sand_share,prior_half_length_m,posterior_half_length_m,fiber_liquid_allocation,posterior_cluster_factor,posterior_sand_transport_factor,allocation_source
1,calibration,75.0,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0010169657722208698,0.0010149836471647225,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
1,calibration,75.0,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0010169657722208698,0.0010149836471647225,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
2,calibration,150.0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017671743835479987,0.0017651362182857769,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
2,calibration,150.0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017671743835479987,0.0017651362182857769,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
2,calibration,150.0,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017671743835479987,0.0017651362182857769,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
2,calibration,150.0,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017671743835479987,0.0017651362182857769,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
2,calibration,150.0,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017671743835479987,0.0017651362182857769,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
2,calibration,150.0,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0017671743835479987,0.0017651362182857769,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
3,calibration,226.0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0024504021946225836,0.0024505344350848513,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
3,calibration,226.0,1,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0024504021946225836,0.0024505344350848513,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
3,calibration,226.0,2,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0024504021946225836,0.0024505344350848513,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
3,calibration,226.0,3,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0024504021946225836,0.0024505344350848513,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
3,calibration,226.0,4,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0024504021946225836,0.0024505344350848513,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
3,calibration,226.0,5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0024504021946225836,0.0024505344350848513,0.16666666666666666,1.0,1.0,fiber_incremental_liquid_weight
4,calibration,301.0,0,0.1662492927720709,0.1662492927720709,0.1662492927720709,0.16666666666666666,0.18326424517997159,0.18326424517975154,7.247551354449944,7.253594825945543,0.20601224048961958,1.0,1.0,fiber_incremental_liquid_weight
4,calibration,301.0,1,0.16751215715857903,0.16751215715857903,0.16751215715857903,0.16666666666666666,0.17216114344896633,0.1721611434488934,7.279559163093321,7.285629324745323,0.17705108204328174,1.0,1.0,fiber_incremental_liquid_weight
4,calibration,301.0,2,0.18362939426276018,0.18362939426276018,0.18362939426276018,0.16666666666666666,0.18176177586807063,0.18176177586787037,7.700620177573324,7.707041446808354,0.171386855474219,1.0,1.0,fiber_incremental_liquid_weight
4,calibration,301.0,3,0.16131401556657415,0.16131401556657415,0.16131401556657415,0.16666666666666666,0.16027690487130183,0.16027690487138638,7.117893026968075,7.123828381064021,0.1608264330573223,1.0,1.0,fiber_incremental_liquid_weight
4,calibration,301.0,4,0.16569385525361932,0.16569385525361932,0.16569385525361932,0.16666666666666666,0.15779918637211662,0.1577991863722343,7.241016067578584,7.247054089534335,0.1485699427977119,1.0,1.0,fiber_incremental_liquid_weight
4,calibration,301.0,5,0.15560128498639658,0.15560128498639658,0.15560128498639658,0.16666666666666666,0.14473674425957314,0.14473674425986405,6.969457445977319,6.975269024999621,0.13615344613784552,1.0,1.0,fiber_incremental_liquid_weight
5,calibration,376.0,0,0.17108715581829106,0.17108715581829106,0.17108715581829106,0.16666666666666666,0.1753509940854696,0.1753518002861284,13.3406327814723,13.343947904493936,0.17010360414416578,1.0,1.0,fiber_incremental_liquid_weight
5,calibration,376.0,1,0.17454761314022216,0.17454761314022216,0.17454761314022216,0.16666666666666666,0.16818421971093556,0.16818462487924127,13.504974349075992,13.50833031067876,0.1534629385175407,1.0,1.0,fiber_incremental_liquid_weight
5,calibration,376.0,2,0.18384170475341088,0.18384170475341088,0.18384170475341088,0.16666666666666666,0.18701805821817546,0.18701752270903466,13.946563467085076,13.95002916278181,0.18823552942117683,1.0,1.0,fiber_incremental_liquid_weight
5,calibration,376.0,3,0.15862127103552198,0.15862127103552198,0.15862127103552198,0.16666666666666666,0.16145905585851913,0.16145893542118012,12.756078645534446,12.75924850791476,0.16989879595183807,1.0,1.0,fiber_incremental_liquid_weight
5,calibration,376.0,4,0.16402861479205805,0.16402861479205805,0.16402861479205805,0.16666666666666666,0.16013496426268242,0.16013472629403308,13.035394545193725,13.038633817067915,0.15896715868634745,1.0,1.0,fiber_incremental_liquid_weight
5,calibration,376.0,5,0.14787364046049598,0.14787364046049598,0.14787364046049598,0.16666666666666666,0.14785270786421784,0.14785239041038245,12.238780768365523,12.241822083162697,0.15933197327893114,1.0,1.0,fiber_incremental_liquid_weight
6,calibration,451.0,0,0.16880511525931322,0.16880511525931322,0.16880511525931322,0.16666666666666666,0.1720655830891764,0.1720658717163897,18.193578293387088,18.195884384058726,0.16717272082883317,1.0,1.0,fiber_incremental_liquid_weight
6,calibration,451.0,1,0.16925930963653063,0.16925930963653063,0.16925930963653063,0.16666666666666666,0.16775189976944446,0.16775193777552713,18.220952400538202,18.22326196096011,0.16365258770350813,1.0,1.0,fiber_incremental_liquid_weight
6,calibration,451.0,2,0.18207462169942598,0.18207462169942598,0.18207462169942598,0.16666666666666666,0.18836115187795296,0.18836103386751146,19.05533209572627,19.057747416279614,0.19182310588423537,1.0,1.0,fiber_incremental_liquid_weight
6,calibration,451.0,3,0.16253128079019435,0.16253128079019435,0.16253128079019435,0.16666666666666666,0.16642925123130212,0.16642881469034462,17.787484556774604,17.789739173845906,0.1855957591903676,1.0,1.0,fiber_incremental_liquid_weight
6,calibration,451.0,4,0.16900165319562893,0.16900165319562893,0.16900165319562893,0.16666666666666666,0.1649151971182964,0.16491477725135228,18.235205695468238,18.23751706253806,0.1700654317372695,1.0,1.0,fiber_incremental_liquid_weight
6,calibration,451.0,5,0.14832801941890683,0.14832801941890683,0.14832801941890683,0.16666666666666666,0.14047691691382758,0.14047756469887468,16.841440271086874,16.843574974204632,0.12169039465578624,1.0,1.0,fiber_incremental_liquid_weight
7,calibration,526.0,0,0.1758539283946649,0.1758539283946649,0.1758539283946649,0.16666666666666666,0.17634098339603307,0.17634059223985094,23.27422891859047,23.277489193440232,0.1887625441657666,1.0,1.0,fiber_incremental_liquid_weight
7,calibration,526.0,1,0.1670051990317461,0.1670051990317461,0.1670051990317461,0.16666666666666666,0.1647700809846538,0.16477035381301602,22.549344433576152,22.55250316595747,0.1509065175407016,1.0,1.0,fiber_incremental_liquid_weight
7,calibration,526.0,2,0.1821083731759141,0.1821083731759141,0.1821083731759141,0.16666666666666666,0.1933672917880308,0.19336683373479566,23.785282226982158,23.788614090637463,0.21986862117684705,1.0,1.0,fiber_incremental_liquid_weight
7,calibration,526.0,3,0.1597328321368692,0.1597328321368692,0.1597328321368692,0.16666666666666666,0.16281209654703777,0.1628124274627581,21.968213940314556,21.971291267415463,0.15574315183807352,1.0,1.0,fiber_incremental_liquid_weight
7,calibration,526.0,4,0.16837943021355586,0.16837943021355586,0.16837943021355586,0.16666666666666666,0.16454516209210024,0.16454519591045744,22.71141163003271,22.714593064932195,0.1577250863474539,1.0,1.0,fiber_incremental_liquid_weight
7,calibration,526.0,5,0.1469202370472499,0.1469202370472499,0.1469202370472499,0.16666666666666666,0.13816438519214438,0.13816459683912186,20.900215249594776,20.90314297048173,0.12699407893115724,1.0,1.0,fiber_incremental_liquid_weight
8,calibration,601.0,0,0.17564353834732452,0.17564353834732452,0.17564353834732452,0.16666666666666666,0.17667077704843206,0.17667077101615947,27.60125922504689,27.601992428451663,0.1753784842850964,1.0,1.0,fiber_incremental_liquid_weight
8,calibration,601.0,1,0.16841334018616866,0.16841334018616866,0.16841334018616866,0.16666666666666666,0.16627442819287203,0.1662744007143612,26.900518380565913,26.901232969400642,0.1705365836932311,1.0,1.0,fiber_incremental_liquid_weight
8,calibration,601.0,2,0.18090720118782477,0.18090720118782477,0.18090720118782477,0.16666666666666666,0.194511228810118,0.19451120790272605,28.1183120484264,28.11905898688896,0.21105736801404476,1.0,1.0,fiber_incremental_liquid_weight
8,calibration,601.0,3,0.15642510422020442,0.15642510422020442,0.15642510422020442,0.16666666666666666,0.15787132256206743,0.15787141283300518,25.74507222423289,25.745756119647123,0.1386581397986174,1.0,1.0,fiber_incremental_liquid_weight
8,calibration,601.0,4,0.16910993090057674,0.16910993090057674,0.16910993090057674,0.16666666666666666,0.16742060642687903,0.1674205538949029,27.025792289692344,27.02651020631933,0.17914707209087033,1.0,1.0,fiber_incremental_liquid_weight
8,calibration,601.0,5,0.14950088515790075,0.14950088515790075,0.14950088515790075,0.16666666666666666,0.13725163695963155,0.13725165363884526,25.066932573786477,25.067598455011694,0.12522235211814,1.0,1.0,fiber_incremental_liquid_weight
9,calibration,677.0,0,0.17536367355079935,0.17536367355079935,0.17536367355079935,0.16666666666666666,0.17714251738018844,0.17714253625789023,31.763454391733948,31.76146211882893,0.17841678497587157,1.0,1.0,fiber_incremental_liquid_weight
9,calibration,677.0,1,0.16985152180012916,0.16985152180012916,0.16985152180012916,0.16666666666666666,0.16697063275299948,0.16697066061386223,31.14989405573511,31.147940266668083,0.16667333445220897,1.0,1.0,fiber_incremental_liquid_weight
9,calibration,677.0,2,0.18006296650638626,0.18006296650638626,0.18006296650638626,0.16666666666666666,0.19088981423471987,0.19088966931873425,32.299245530446186,32.29721965155627,0.17343877044783568,1.0,1.0,fiber_incremental_liquid_weight
9,calibration,677.0,3,0.1568015508925107,0.1568015508925107,0.1568015508925107,0.16666666666666666,0.15976928904281035,0.15976936498942818,29.702408078965842,29.70054507936574,0.18168452784136097,1.0,1.0,fiber_incremental_liquid_weight
9,calibration,677.0,4,0.16877731988735672,0.16877731988735672,0.16877731988735672,0.16666666666666666,0.16756466606090525,0.1675646718277891,31.097331536048205,31.095381043816666,0.1660445076796736,1.0,1.0,fiber_incremental_liquid_weight
9,calibration,677.0,5,0.14914296736281787,0.14914296736281787,0.14914296736281787,0.16666666666666666,0.13766308052837667,0.13766309699229587,28.8363300357552,28.834521358452598,0.13374207460304927,1.0,1.0,fiber_incremental_liquid_weight
10,calibration,752.0,0,0.17375818539431842,0.17375818539431842,0.17375818539431842,0.16666666666666666,0.17478150270769105,0.17478433431742835,35.53257654940068,35.59078279910079,0.15356136216107935,1.0,1.0,fiber_incremental_liquid_weight
10,calibration,752.0,1,0.16863857443011185,0.16863857443011185,0.16863857443011185,0.16666666666666666,0.17110405742927662,0.1710991002076101,34.88678700274633,34.94393537848241,0.20935692001978812,1.0,1.0,fiber_incremental_liquid_weight
10,calibration,752.0,2,0.18175086237513713,0.18175086237513713,0.18175086237513713,0.16666666666666666,0.1886353179028473,0.18863802156769763,36.53617039012938,36.59602063639164,0.17109943698247396,1.0,1.0,fiber_incremental_liquid_weight
10,calibration,752.0,3,0.1585401859384803,0.1585401859384803,0.1585401859384803,0.16666666666666666,0.1590915385316862,0.15909235145533074,33.631631824465394,33.68672411863314,0.157171397918759,1.0,1.0,fiber_incremental_liquid_weight
10,calibration,752.0,4,0.1683966093251706,0.1683966093251706,0.1683966093251706,0.16666666666666666,0.16659898308251525,0.16660014124210765,34.92807308060793,34.98528908745864,0.15544216201676128,1.0,1.0,fiber_incremental_liquid_weight
10,calibration,752.0,5,0.14891558253678164,0.14891558253678164,0.14891558253678164,0.16666666666666666,0.13978860034598356,0.1397860512098256,32.40490886554947,32.4579916532363,0.1533687209011384,1.0,1.0,fiber_incremental_liquid_weight
11,calibration,827.0,0,0.17319647682763054,0.17319647682763054,0.17319647682763054,0.16666666666666666,0.17294937968934138,0.17295145125702402,39.38326570032242,39.441420444728294,0.15198218938695818,1.0,1.0,fiber_incremental_liquid_weight
11,calibration,827.0,1,0.16807519420494704,0.16807519420494704,0.16807519420494704,0.16666666666666666,0.17198977672808108,0.17198877120093228,38.664434810741625,38.72152810364235,0.18488405933276125,1.0,1.0,fiber_incremental_liquid_weight
11,calibration,827.0,2,0.18123683358498882,0.18123683358498882,0.18123683358498882,0.16666666666666666,0.18750652738925416,0.18750780478692755,40.503568685442865,40.563377709467204,0.17675574784867423,1.0,1.0,fiber_incremental_liquid_weight
11,calibration,827.0,3,0.1588850044001797,0.1588850044001797,0.1588850044001797,0.16666666666666666,0.15888246211858342,0.15888269907265326,37.39589219426032,37.451112311579564,0.15972926905408996,1.0,1.0,fiber_incremental_liquid_weight
11,calibration,827.0,4,0.16841862286358233,0.16841862286358233,0.16841862286358233,0.16666666666666666,0.1654842261753375,0.16548548598501,38.78644021840943,38.84371366887641,0.1502285762425067,1.0,1.0,fiber_incremental_liquid_weight
11,calibration,827.0,5,0.15018786811867155,0.15018786811867155,0.15018786811867155,0.16666666666666666,0.14318762789940245,0.1431837876974527,36.16856901506012,36.221976822899165,0.17642015813500972,1.0,1.0,fiber_incremental_liquid_weight
12,calibration,902.0,0,0.1722286167867323,0.1722286167867323,0.1722286167867323,0.16666666666666666,0.1683142836901878,0.16831547327611882,44.43368140524226,44.44856478131457,0.12269356318799143,1.0,1.0,fiber_incremental_liquid_weight
12,calibration,902.0,1,0.16567863360038976,0.16567863360038976,0.16567863360038976,0.16666666666666666,0.16646061426227782,0.1664620324162747,43.3865638463827,43.40109648301755,0.12180742134918895,1.0,1.0,fiber_incremental_liquid_weight
12,calibration,902.0,2,0.18034707818263304,0.18034707818263304,0.18034707818263304,0.16666666666666666,0.18184943564367337,0.1818508872013813,45.70493847943098,45.72024767205778,0.13099366184221417,1.0,1.0,fiber_incremental_liquid_weight
12,calibration,902.0,3,0.1635446686718726,0.1635446686718726,0.1635446686718726,0.16666666666666666,0.17668419369381896,0.176679627025212,43.072521143093105,43.0869485889018,0.35444438919394156,1.0,1.0,fiber_incremental_liquid_weight
12,calibration,902.0,4,0.1680806845752031,0.1680806845752031,0.1680806845752031,0.16666666666666666,0.1627862572936549,0.16278694973455352,43.83801186224742,43.852695714590375,0.12966390478002598,1.0,1.0,fiber_incremental_liquid_weight
12,calibration,902.0,5,0.1501203181831692,0.1501203181831692,0.1501203181831692,0.16666666666666666,0.14390521541638707,0.14390503034645968,40.921680471860334,40.935387478363324,0.1403970596466379,1.0,1.0,fiber_incremental_liquid_weight
13,calibration,977.0,0,0.1655346721941342,0.1655346721941342,0.1655346721941342,0.16666666666666666,0.16383431192139017,0.16383177520958256,49.6790677692806,49.6388833598595,0.12598341146131345,1.0,1.0,fiber_incremental_liquid_weight
13,calibration,977.0,1,0.1632484914990532,0.1632484914990532,0.1632484914990532,0.16666666666666666,0.16409035017877116,0.16408900760842846,49.243372242782996,49.20354025880393,0.14506883407642182,1.0,1.0,fiber_incremental_liquid_weight
13,calibration,977.0,2,0.1741742456993082,0.1741742456993082,0.1741742456993082,0.16666666666666666,0.17640560907383585,0.1764025265913661,51.20703884114192,51.16561848632384,0.13208015654149088,1.0,1.0,fiber_incremental_liquid_weight
13,calibration,977.0,3,0.1843556197330763,0.1843556197330763,0.1843556197330763,0.16666666666666666,0.18863238750660738,0.18863915376790544,53.01938742089761,52.976501093374864,0.29062520056713753,1.0,1.0,fiber_incremental_liquid_weight
13,calibration,977.0,4,0.16484361918555226,0.16484361918555226,0.16484361918555226,0.16666666666666666,0.16368338724494072,0.16368389470348493,49.561745665225665,49.52165615532009,0.16757642191282213,1.0,1.0,fiber_incremental_liquid_weight
13,calibration,977.0,5,0.14784335168887588,0.14784335168887588,0.14784335168887588,0.16666666666666666,0.1433539540744548,0.14335364211923257,46.40283947304145,46.36530513949989,0.1386659754408141,1.0,1.0,fiber_incremental_liquid_weight
14,calibration,1052.0,0,0.16252663923164637,0.16252663923164637,0.16252663923164637,0.16666666666666666,0.1605315496686232,0.16052828648306075,55.01417159902234,54.94430786691165,0.1303420328912405,1.0,1.0,fiber_incremental_liquid_weight
14,calibration,1052.0,1,0.1629770397149397,0.1629770397149397,0.1629770397149397,0.16666666666666666,0.16518263556938656,0.16518371692304804,55.08687809957743,55.01692203584873,0.17999253492097922,1.0,1.0,fiber_incremental_liquid_weight
14,calibration,1052.0,2,0.17366728808819495,0.17366728808819495,0.17366728808819495,0.16666666666666666,0.17858284559426774,0.17858500144252842,57.22880547880559,57.15612933339114,0.20254176614193792,1.0,1.0,fiber_incremental_liquid_weight
14,calibration,1052.0,3,0.18749845624778072,0.18749845624778072,0.18749845624778072,0.16666666666666666,0.1901037668402358,0.19010521501526903,59.96928957456402,59.89313322684615,0.19665961517251723,1.0,1.0,fiber_incremental_liquid_weight
14,calibration,1052.0,4,0.16654451167441703,0.16654451167441703,0.16654451167441703,0.16666666666666666,0.16317021313659752,0.1631697052203196,55.83063437154667,55.75973379502371,0.15420779564496317,1.0,1.0,fiber_incremental_liquid_weight
14,calibration,1052.0,5,0.14678606504302127,0.14678606504302127,0.14678606504302127,0.16666666666666666,0.14242898919088923,0.14242807491577417,51.71991670388546,51.654236420053806,0.13625625522836202,1.0,1.0,fiber_incremental_liquid_weight
15,calibration,1128.0,0,0.16361176268994984,0.16361176268994984,0.16361176268994984,0.16666666666666666,0.16191498221929757,0.16191681378418252,60.964214374693604,60.86151488572242,0.17524637251268274,1.0,1.0,fiber_incremental_liquid_weight
15,calibration,1128.0,1,0.16434318111948734,0.16434318111948734,0.16434318111948734,0.16666666666666666,0.16660771883077766,0.1666095996701156,61.11090583201725,61.00795922860594,0.1853185772468915,1.0,1.0,fiber_incremental_liquid_weight
15,calibration,1128.0,2,0.1749037836679849,0.1749037836679849,0.1749037836679849,0.16666666666666666,0.18030745048600977,0.18030972551801705,63.44768627996653,63.3408031678951,0.2011178229029292,1.0,1.0,fiber_incremental_liquid_weight
15,calibration,1128.0,3,0.1835404110000159,0.1835404110000159,0.1835404110000159,0.16666666666666666,0.18685148645891803,0.18684718889398444,65.34706008557797,65.23697731414566,0.1510259250476481,1.0,1.0,fiber_incremental_liquid_weight
15,calibration,1128.0,4,0.16688798168435195,0.16688798168435195,0.16688798168435195,0.16666666666666666,0.1623755606515044,0.16237451173553272,61.715882785783236,61.61191704639799,0.14856710040832632,1.0,1.0,fiber_incremental_liquid_weight
15,calibration,1128.0,5,0.1467128798382101,0.1467128798382101,0.1467128798382101,0.16666666666666666,0.14194280135349266,0.14194216039816762,57.07886450829196,56.9827102270274,0.13872420188152218,1.0,1.0,fiber_incremental_liquid_weight
16,calibration,1203.0,0,0.16483558138153026,0.16483558138153026,0.16483558138153026,0.16666666666666666,0.16187616234630345,0.16187630537504483,66.68626862337287,66.97896695496992,0.15693971231129272,1.0,1.0,fiber_incremental_liquid_weight
16,calibration,1203.0,1,0.1646846725352543,0.1646846725352543,0.1646846725352543,0.16666666666666666,0.17009353361543755,0.17008127568032272,66.62689635987842,66.91933409566126,0.22215541728341498,1.0,1.0,fiber_incremental_liquid_weight
16,calibration,1203.0,2,0.17895128627672016,0.17895128627672016,0.17895128627672016,0.16666666666666666,0.1831494332077632,0.18313944192975615,70.06943978756507,70.3769874813428,0.21590707825085925,1.0,1.0,fiber_incremental_liquid_weight
16,calibration,1203.0,3,0.17929398999077903,0.17929398999077903,0.17929398999077903,0.16666666666666666,0.18300395385541068,0.1830174759618782,70.16581174034091,70.47378242839277,0.13756733225247447,1.0,1.0,fiber_incremental_liquid_weight
16,calibration,1203.0,4,0.16517614300334618,0.16517614300334618,0.16517614300334618,0.16666666666666666,0.1605145706907106,0.16052111474034025,66.8069408340852,67.10016881827002,0.1333794934031317,1.0,1.0,fiber_incremental_liquid_weight
16,calibration,1203.0,5,0.1470583268123699,0.1470583268123699,0.1470583268123699,0.16666666666666666,0.14136234628437447,0.1413643863126578,62.26622284353497,62.53952077903778,0.13405096649882686,1.0,1.0,fiber_incremental_liquid_weight
17,calibration,1278.0,0,0.16384721573033983,0.16384721573033983,0.16384721573033983,0.16666666666666666,0.16208721179778077,0.162086208294946,72.16914242612178,72.58980069890175,0.1628370404767061,1.0,1.0,fiber_incremental_liquid_weight
17,calibration,1278.0,1,0.16354658736060804,0.16354658736060804,0.16354658736060804,0.16666666666666666,0.1712651589235083,0.17125952595048113,72.06033212377417,72.48035616491016,0.1985225846606462,1.0,1.0,fiber_incremental_liquid_weight
17,calibration,1278.0,2,0.17941905909909467,0.17941905909909467,0.17941905909909467,0.16666666666666666,0.18207142936821194,0.1820765110230007,76.21900206625858,76.66326609218946,0.16457248658531573,1.0,1.0,fiber_incremental_liquid_weight
17,calibration,1278.0,3,0.18112599323020387,0.18112599323020387,0.18112599323020387,0.16666666666666666,0.1806057226924643,0.1806171979297334,76.67204135675082,77.11894605041074,0.14318867270320873,1.0,1.0,fiber_incremental_liquid_weight
17,calibration,1278.0,4,0.16572435673091154,0.16572435673091154,0.16572435673091154,0.16666666666666666,0.16368287479595925,0.16366783099057206,72.6978836270611,73.12162381758125,0.20457823950090026,1.0,1.0,fiber_incremental_liquid_weight
17,calibration,1278.0,5,0.14633678784884208,0.14633678784884208,0.14633678784884208,0.16666666666666666,0.14028760242207539,0.14029272581126664,67.4192073570782,67.81217928892643,0.12630097607322294,1.0,1.0,fiber_incremental_liquid_weight
18,calibration,1353.0,0,0.16422347062426843,0.16422347062426843,0.16422347062426843,0.16666666666666666,0.16362835869527273,0.16362335845644715,78.02866999662982,78.32038047968466,0.18731800911758412,1.0,1.0,fiber_incremental_liquid_weight
18,calibration,1353.0,1,0.16389017363016017,0.16389017363016017,0.16389017363016017,0.16666666666666666,0.17080347176780153,0.17080495046912036,77.90333451410568,78.1945764299768,0.17326681111989062,1.0,1.0,fiber_incremental_liquid_weight
18,calibration,1353.0,2,0.17950223486234188,0.17950223486234188,0.17950223486234188,0.16666666666666666,0.18207510519209957,0.18207510975033891,82.32145039248411,82.6292094515685,0.17863057238928684,1.0,1.0,fiber_incremental_liquid_weight
18,calibration,1353.0,3,0.1792097502588855,0.1792097502588855,0.1792097502588855,0.16666666666666666,0.17833286392859263,0.17834027060926438,82.25163513138477,82.55913318584686,0.1400420053339911,1.0,1.0,fiber_incremental_liquid_weight
18,calibration,1353.0,4,0.1666441162052886,0.1666441162052886,0.1666441162052886,0.16666666666666666,0.16415614176455925,0.16415455847508856,78.76115363217306,79.05560250811818,0.16785154559508297,1.0,1.0,fiber_incremental_liquid_weight
18,calibration,1353.0,5,0.14653025441905537,0.14653025441905537,0.14653025441905537,0.16666666666666666,0.14100405865167417,0.14100175223974062,72.85033769010876,73.12268895790825,0.1528910564441644,1.0,1.0,fiber_incremental_liquid_weight
19,calibration,1428.0,0,0.16501730543355234,0.16501730543355234,0.16501730543355234,0.16666666666666666,0.16375702346547205,0.1637565928718789,83.82538152196894,84.13548556053887,0.1642168898594369,1.0,1.0,fiber_incremental_liquid_weight
19,calibration,1428.0,1,0.1645814432437588,0.1645814432437588,0.1645814432437588,0.16666666666666666,0.17114855746744626,0.1711474505586664,83.6622320077071,83.97173249014233,0.185469907700197,1.0,1.0,fiber_incremental_liquid_weight
19,calibration,1428.0,2,0.18013944829559184,0.18013944829559184,0.18013944829559184,0.16666666666666666,0.18201229164852764,0.18201249401317335,88.38067297186659,88.70762887856799,0.17610041415600733,1.0,1.0,fiber_incremental_liquid_weight
19,calibration,1428.0,3,0.1759274327066,0.1759274327066,0.1759274327066,0.16666666666666666,0.17552922670012508,0.17553828230492471,87.12968929226197,87.45201730363874,0.1288070659851437,1.0,1.0,fiber_incremental_liquid_weight
19,calibration,1428.0,4,0.16704439702801202,0.16704439702801202,0.16704439702801202,0.16666666666666666,0.16557555671755805,0.1655709790592501,84.50215858026284,84.81476629129065,0.1863417955893945,1.0,1.0,fiber_incremental_liquid_weight
